X,Y,OBJECTID,Mine_ID,MineName,Address,Latitude,Longitude,LAS_CODE,LAS_Name,ReportYear,ReportType,Acres_Dist,MineStatus,Rec_Status,Operator,Opt_Street,Opt_City,Opt_State,Opt_Zip,OptCountry,Owner,Owr_Street,Owr_City,Owr_State,Owr_Zip,OwrCountry,RP_Number,PriProduct,Other_Prod,Opt_Type,Permit_Num,PermitAcre,Mech_Total,FaceAmount
-13423182.4986,4495281.6704,2020442,91-24-0034,HAILEY PIT - - RECLAIMED,15324 N HIGHWAY 59,37.401944,-120.5825,24.00 ,County of Mercd,2003,2 ,,RECLAIMED,RECLAMATION NOT STARTED,"BLASINGAME & SONS, INC.",15324 N. HIGHWAY 59,MERCED,CA,95348,,"BLASINGAME & SONS, INC.",15324 N. HIGHWAY 59,MERCED,CA,95348,,,Sand and Gravel,,,CUP 98013,21.00,4690,0
-13441086.3462,4495670.9625,2020443,91-24-0029,FOSTER POULTRY FARMS -  - RECLAIMED,PO BOX 457,37.404722,-120.743333,24.00 ,County of Mercd,2007,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,FOSTER POULTRY FARMS,PO BOX 457,LIVINGSTON,CA,95334,,FOSTER POULTRY FARMS,PO BOX 457,LIVINGSTON,CA,95334,,,Fill Dirt,,QUARRY,96013,11.00,8380,0
-13440777.212,4495943.5315,2020444,91-24-0040,TE VELDE HILL -  - RECLAIMED,PO BOX 457,37.406667,-120.740556,24.00 ,County of Mercd,2008,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,FOSTER POULTRY FARMS,PO BOX 457,LIVINGSTON,CA,95334,,FOSTER POULTRY FARMS,PO BOX 457,LIVINGSTON,CA,95334,,,Fill Dirt,,QUARRY,0015,23.00,6990,0
-13442292.3816,4496332.708,2020445,91-24-0025,ECLIPSE -  - RECLAIMED,,37.409444,-120.754167,24.00 ,County of Mercd,1998,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"RGW CONSTRUCTION, INC.",PO BOX 1808,FREMONT,CA,94538,,"RGW CONSTRUCTION, INC.",PO BOX 1808,FREMONT,CA,94538,,,Fill Dirt,,,3659,8.00,,
-13134524.8251,4496644.2557,2020446,91-14-0040,MATERIALS SITE #217 WYMAN,,37.411667,-117.989444,14.00 ,County of Inyo,1994,2 ,5,EXEMPT,RECLAMATION NOT STARTED,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,,,,OPEN PIT,0401(B)-10,0.00,,
-13448785.9815,4497345.0267,2020447,91-24-0022,BMD EXCAVATION -  - RECLAIMED,,37.416667,-120.8125,24.00 ,County of Mercd,2001,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,BETTENCOURT & MARSON DAIRY,18128 AMERICAN AVENUE,HILMAR,CA,95324,,BETTENCOURT & MARSON DAIRY,18128 AMERICAN AVENUE,HILMAR,CA,95324,,,Sand and Gravel,,OPEN PIT,3715,65.00,1666.5,
-13469843.9556,4497578.534,2020448,91-50-0021,GREEN PIT,50 EL CHARRO ROAD,37.418333,-121.001667,50.00 ,County of Stanislaus,2022,2 ,26,ACTIVE,RECLAMATION IN PROGRESS,CALMAT CO DBA VULCAN MATERIALS COMPANY,22101 Sunset Ave,Los Banos,CA,93635,US,CALMAT CO DBA VULCAN MATERIALS COMPANY,"31 Rancho Camino Drive, Suite 300",Pomona,CA,91766,US,,Sand and Gravel,,OPEN PIT,,76.50,,240376
-13440715.3184,4497578.534,2020449,91-24-0041,HENRY TE VELDE MINING  - RECLAIMED,13640 COLLIER ROAD,37.418333,-120.74,24.00 ,County of Mercd,2006,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION IN PROGRESS,TE VELDE,13640 COLLIER ROAD,DELHI,CA,95315,,TE VELDE,13640 COLLIER ROAD,DELHI,CA,95315,,,Sand and Gravel,,OPEN PIT,CUP 98005,17.00,5354,6131
-13179671.1125,4497695.4298,2020450,91-14-0001,FIVE BRIDGES AGGREGATE PLANT,PO BOX 5127,37.419167,-118.395,14.00 ,County of Inyo,2022,2 ,271,ACTIVE,RECLAMATION IN PROGRESS,GRANITE CONSTRUCTION,3005 JAMES ROAD,BAKERSFIELD,CA,93308,US,GRANITE CONSTRUCTION,3005 JAMES ROAD,BAKERSFIELD,CA,93308,US,,Sand and Gravel,,OPEN PIT,,623.00,944821.36,1485240
-13423955.5011,4498824.5079,2020451,91-24-0044,DART PIT - RECLAIMED,PO BOX 3191,37.427222,-120.589444,24.00 ,County of Mercd,2015,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,BLACK DIAMOND AGGREGATES INC,PO BOX 3191,MODESTO,CA,95353,,BLACK DIAMOND AGGREGATES INC,PO BOX 3191,MODESTO,CA,95353,,,Sand and Gravel,,OPEN PIT,CUP#03008,26.00,50000,0
-13434840.0983,4499252.9026,2020452,91-24-0048,THORESON SAND MINE-Reclaimed,3823 N HWY 59,37.430278,-120.687222,24.00 ,County of Mercd,2018,2 ,6,RECLAIMED,RECLAMATION IN PROGRESS,"CENTRAL VALLEY CONCRETE, INC.",3823 N. HIGHWAY 59,MERCED,CA,95348,,"CENTRAL VALLEY CONCRETE, INC.",3823 North Highway 59,Merced,CA,95348,United States,,Fill Dirt,,OPEN PIT,CUP06-014,7.00,4110,0
-13442477.8399,4499369.6768,2020453,91-24-0049,DELHI SAND MINE,"221 AIRPARK ROAD, SUITE A",37.431111,-120.755833,24.00 ,County of Mercd,2019,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,JIM BRISCO ENTERPRISES,"221 AIRPARK DRIVE, SUITE A",ATWATER,CA,95301,,JIM BRISCO ENTERPRISES,"221 AIRPARK DRIVE, SUITE A",ATWATER,CA,95301,,,Sand and Gravel,,OPEN PIT,CUP 08-015,53.00,13666,0
-13422904.1999,4499642.3419,2020454,91-24-0002,VICTOR PIT -  - RECLAIMED,,37.433056,-120.58,24.00 ,County of Mercd,1994,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"WESTERN STONE PRODUCTS, INC.",PO BOX 2286,MERCED,CA,95344,,"WESTERN STONE PRODUCTS, INC.",PO BOX 886,FRESNO,CA,93714,,,Sand and Gravel,,OPEN PIT,3385,22.00,,
-13447920.1385,4499681.1745,2020455,91-24-0046,MORRISON AND MORRISON SAND MINE - RECLAIMED,17551 LETTEAU AVENUE,37.433333,-120.804722,24.00 ,County of Mercd,2010,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION IN PROGRESS,MORRISON & MORRISON,17551 LETTEAU AVE.,DELHI,CA,95315,,MORRISON & MORRISON,17551 LETTEAU AVE.,DELHI,CA,95315,,,Sand and Gravel,,,CUP 05-007,17.00,,0
-13565949.7455,4501161.1253,2020456,91-43-0008,CALAVERAS QUARRY-RECLAIMED,"777 N. FIRST STREET, SUITE 600",37.443889,-121.865,43.00 ,County of Santa Clara,2012,2 ,15,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"C.W. SWENSON, INC.","777 N. FIRST STREET, SUITE 600",SAN JOSE,CA,95112,,"C.W. SWENSON, INC.","777 N. FIRST STREET, SUITE 600",SAN JOSE,CA,95112,,2066-42-83-83,Fill Dirt,,UNDETERMINED,2066-42-83-83P,56.00,28074.04,0
-13421110.7315,4501238.9421,2020457,91-24-0037,PRINCETON PIT - RECLAIMED,3823 N HWY 59,37.444444,-120.563889,24.00 ,County of Mercd,2015,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"CENTRAL VALLEY CONCRETE, INC.",3823 N. HIGHWAY 59,MERCED,CA,95348,,"CENTRAL VALLEY CONCRETE, INC.",3823 N. HIGHWAY 59,MERCED,CA,95348,,,Fill Dirt,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,98008,38.00,12500,0
-13428129.982,4501745.396,2020458,91-24-0001,"TURLOCK ROCK CO., INC. -  - RECLAIMED",,37.448056,-120.626944,24.00 ,County of Mercd,2000,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,"TURLOCK ROCK COMPANY, INC.",PO BOX 955,TURLOCK,CA,95381,,"TURLOCK ROCK COMPANY, INC.",PO BOX 955,TURLOCK,CA,95381,,,Rock,Sand and Gravel,"OPEN PIT,QUARRY",7581-E,16.00,,
-13425192.4833,4501901.179,2020459,91-24-0031,BETTENCOURT RANCH SAND PIT,11570 N SHAFFER ROAD,37.449167,-120.600556,24.00 ,County of Mercd,2022,2 ,0,ACTIVE,RECLAMATION IN PROGRESS,BETTENCOURT FAMILY PROPERTY,11570 N SHAFFER ROAD,WINTON,CA,95388,,BETTENCOURT FAMILY PROPERTY,11570 N SHAFFER ROAD,WINTON,CA,95388,,,Sand and Gravel,,OPEN PIT,97-018,38.00,15000,13686
-13356761.832,4501979.0013,2020460,91-22-0009,FREMONT LONG CONSOLIDATED CLOSED-MERGED,4391 OLD HIGHWAY,37.449722,-119.985833,22.00 ,County of Mariposa,2013,2 ,3.7,CLOSED - MERGED,RECLAMATION IN PROGRESS,LONG,4391 OLD HIGHWAY,MARIPOSA,CA,95338,,LONG,4391 OLD HIGHWAY,MARIPOSA,CA,95338,,,Decomposed Granite,,OPEN PIT,95-2,9.00,24000,10963.81
-13566691.9126,4502017.9827,2020461,91-43-0002,SERPA PIT,40742 GREYSTONE TERRACE,37.45,-121.871667,43.00 ,County of Santa Clara,2021,2 ,46,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"GOKULAM, LLC",40742 GREYSTONE TERRACE,FREMONT,CA,94538,USA,"GOKULAM, LLC",40742 GREYSTONE TERRACE,FREMONT,CA,94538,,2071-42-87-83P,Sand and Gravel,,QUARRY,,46.00,98990.67,8802.3
-13420183.1062,4502017.9827,2020462,91-24-0020,GAMBLE PIT -  - RECLAIMED,,37.45,-120.555556,24.00 ,County of Mercd,2001,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"CENTRAL VALLEY CONCRETE, INC.",PO BOX 1071,MERCED,CA,95341,,"CENTRAL VALLEY CONCRETE, INC.",PO BOX 1071,MERCED,CA,95341,,,Fill Dirt,,OPEN PIT,"3623,97006",,15000,
-13424202.9644,4503186.5119,2020463,91-24-0045,WINTON - BETTENCOURT,11650 N SHAFFER ROAD,37.458333,-120.591667,24.00 ,County of Mercd,2021,2 ,163.2,ACTIVE,RECLAMATION IN PROGRESS,"SANTA FE AGGREGATES, INC.",11650 N SHAFFER ROAD,WINTON,CA,95388,,"SANTA FE AGGREGATES, INC",P.O. BOX 15002,SACRAMENTO,CA,958510002,,,Sand and Gravel,"Silver,Gold (Placer)",OPEN PIT,01009,537.00,130435.29,160030
-13172126.1,4503459.2763,2020464,91-14-0060,CHALFANT VALLEY COMMUNITY PIT,,37.460278,-118.327222,14.00 ,County of Inyo,1990,2 ,10,EXEMPT,,,,,,,,BUREAU OF LAND MANAGEMENT,"787 N. MAIN STREET, SUITE P",BISHOP,CA,93514,,,,,QUARRY,CA017FU5-1,0.00,,
-13357998.7028,4503887.72,2020465,91-22-0001,GUADLUPE & AQUA FRIA FID.- RECLAIMED,,37.463333,-119.996944,22.00 ,County of Mariposa,2000,2 ,,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,LONG,4333 OLD HIGHWAY,MARIPOSA,CA,95338,,LONG,4333 OLD HIGHWAY,MARIPOSA,CA,95338,,,Decomposed Granite,,OPEN PIT,81-1,1.00,1968,
-13568392.5404,4504121.5132,2020466,91-43-0001,CURTNER QUARRY,PO BOX 2909,37.465,-121.886944,43.00 ,County of Santa Clara,2021,2 ,118,ACTIVE,RECLAMATION NOT STARTED,"OLIVER DE SILVA, INC.",P.O. BOX 2909,DUBLIN,CA,94568,,"OLIVER DE SILVA, INC.",P.O. BOX 2909,DUBLIN,CA,94568,,1988-39-87-83P,Fill Dirt,,QUARRY,,145.00,,1428834
-13344856.8803,4504550.1243,2020467,91-22-0002,R. PEARSON - RECLAIMED,,37.468056,-119.878889,22.00 ,County of Mariposa,1995,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,PEARSON,5128 DARRAH ROAD,MARIPOSA,CA,95338,,PEARSON,5128 DARRAH ROAD,MARIPOSA,CA,95338,,,Sand and Gravel,,OPEN PIT,,,,
-13413596.6659,4504783.792,2020468,91-24-0051,ROBINSON SAND MINE,3823 North Highway 59,37.469722,-120.496389,24.00 ,County of Mercd,2022,2 ,12,ACTIVE,RECLAMATION IN PROGRESS,"CENTRAL VALLEY CONCRETE, INC.",3823 N. HIGHWAY 59,MERCED,CA,95348,US,"CENTRAL VALLEY CONCRETE, INC.",3823 N HWY 59,Merced,CA,95348,US,,Fill Dirt,,OPEN PIT,CUP06-008,42.00,24715,18708
-13126423.3265,4504861.7759,2020469,91-26-0025,#272 - EXEMPT,,37.470278,-117.916667,26.00 ,County of Mono,1994,2 ,14,EXEMPT,RECLAMATION NOT STARTED,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,,,,OPEN PIT,CA-24828,0.00,,
-13423893.7188,4504978.6126,2020470,91-24-0014,WINTON PLANT-RECLAIMED,11650 N SHAFFER ROAD,37.471111,-120.588889,24.00 ,County of Mercd,2014,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SANTA FE AGGREGATES, INC",P.O. BOX 15002,SACRAMENTO,CA,95851-0002,,"SANTA FE AGGREGATES, INC.",PO BOX 150002,SACRAMENTO,CA,95851-0002,,,Sand and Gravel,"Gold (Placer),Silver",OPEN PIT,3373,160.00,,0
-13425532.5644,4505095.4505,2020471,91-24-0047,SCHMIDT RANCH SAND MINE - RECLAIMED,P O BOX 3191,37.471944,-120.603611,24.00 ,County of Mercd,2015,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,BLACK DIAMOND AGGREGATES,PO BOX 3191,MODESTO,CA,95313,USA,BLACK DIAMOND AGGREGATES,PO BOX 3191,MODESTO,CA,95313,USA,,Sand and Gravel,,OPEN PIT,06-004,29.00,20000,0
-13415049.9419,4505407.2586,2020472,91-24-0004,SILVA PIT,"114 East Shaw Avenue, Suite 100",37.474167,-120.509444,24.00 ,County of Mercd,2022,2 ,38,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"CALAVERAS MATERIALS, INC.","114 East Shaw Avenue, Suite 100",Fresno ,CA,93710,US,"CALAVERAS MATERIALS, INC.","114 E. Shaw Ave, Suite 100",Fresno,CA,93710,US,,Sand and Gravel,,OPEN PIT,586,95.00,75466,105922
-13358060.5965,4505679.9405,2020473,91-22-0010,LONG AGGREGATES,4391 OLD HIGHWAY,37.476111,-119.9975,22.00 ,County of Mariposa,2021,2 ,4.55,ACTIVE,RECLAMATION IN PROGRESS,LONG,4391 OLD HIGHWAY,MARIPOSA,CA,95338,,LONG,4391 OLD HIGHWAY,MARIPOSA,CA,95338,,,Decomposed Granite,Rock,QUARRY,95-1,18.00,42000,11820.6
-13415173.7291,4505913.7737,2020474,91-24-0038,WOOLSTENHULME RANCH,"114 EAST SHAW AVENUE, SUITE 100",37.477778,-120.510556,24.00 ,County of Mercd,2022,2 ,327.1,ACTIVE,RECLAMATION IN PROGRESS,CALAVERAS MATERIALS INC.,"114 East Shaw Avenue, Suite 100",Fresno ,CA,93710,US,CALAVERAS MATERIALS INC.,"114 E. Shaw Ave, Suite 100",Fresno,CA,93710,US,BLANK,Sand and Gravel,Gold (Placer),OPEN PIT,CUP 99012,635.00,207772.47,176958
-13360905.4774,4506771.0196,2020475,91-22-0007,YOSEMITE SLATE QUARRY,4233 BUCKEYE ROAD,37.483889,-120.023056,22.00 ,County of Mariposa,2014,2 ,7.5,ACTIVE,RECLAMATION NOT STARTED,MARIPOSA YOSEMITE SLATE QUARRY,4233 BUCKEYE ROAD,MARIPOSA,CA,95338,,BUTLER,4233 BUCKEYE ROAD,MARIPOSA,CA,95338,,,Decorative Rock,,QUARRY,RP92-1,2.00,14516.47,14426.98
-13411772.2508,4506926.8772,2020476,91-24-0003,ROBINSON NORTH PIT -  - RECLAIMED,7673 NORTH INGRAM AVE,37.485,-120.48,24.00 ,County of Mercd,1994,2 ,5.7,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"WESTERN STONE PRODUCTS, INC.",PO BOX 2286,MERCED,CA,95344,,"WESTERN STONE PRODUCTS, INC.",PO BOX 886,FRESNO,CA,93714,,,Sand and Gravel,,OPEN PIT,597,132.00,,
-13410999.2482,4508329.8408,2020477,91-24-0017,CARSON PIT #1 -  - RECLAIMED,,37.495,-120.473056,24.00 ,County of Mercd,1992,2 ,0,EXEMPT,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"WESTERN STONE PRODUCTS, INC.",PO BOX 2286,MODESTO,CA,95344,,"WESTERN STONE PRODUCTS, INC.",PO BOX 3171,MODESTO,CA,95353,,,Sand and Gravel,,OPEN PIT,3031,40.00,,
-13410751.785,4508446.7162,2020478,91-24-0019,CARSON PIT - RECLAIMED,"12667 ALCOSTA BLVD, SUITE 400",37.495833,-120.470833,24.00 ,County of Mercd,2011,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"CALAVERAS MATERIALS, INC.",12523 N. HIGHWAY 59,MERCED,CA,95348,,CALAVERAS MATERIALS INC.,"12667 ALCOSTA BLVD, SUITE 400",SAN RAMON,CA,94583,,CUP 3554,Sand and Gravel,,OPEN PIT,3554,120.00,43930,8194
-13625165.4807,4508485.7217,2020479,91-41-0005,PILARCITOS QUARRY,11700 HIGHWAY 92,37.496111,-122.396944,41.00 ,County of San Mateo,2022,2 ,53.9,ACTIVE,RECLAMATION IN PROGRESS,"CALMAT CO DBA VULCAN MATERIALS COMPANY, WEST REGION",11700 Highway 92,Half Moon Bay,CA,94019,,"CALMAT CO DBA VULCAN MATERIALS COMPANY, WEST REGIO","31 Rancho Camino Drive, Suite 300",Ponoma,CA,91706,US,SMP 84-1/CDP 84-83,Sand and Gravel,,OPEN PIT,dfdfbdfb,121.00,832262.79,2779914
-13409298.509,4509265.301,2020480,91-24-0043,HARDIN RANCH,P.O. BOX 4760,37.501667,-120.457778,24.00 ,County of Mercd,2022,2 ,32,IDLE,RECLAMATION IN PROGRESS,"GEORGE REED, INC.",PO BOX 4760,MODESTO,CA,95352,US,"GEORGE REED, INC.",PO BOX 4760,MODESTO,CA,95352,US,,Sand and Gravel,,TAILINGS PROCESSING,CUP 01021,89.00,85000,103339
-13412607.147,4509538.0833,2020481,91-24-0005,CCC PIT,114 EAST SHAW AVENUE,37.503611,-120.4875,24.00 ,County of Mercd,2022,2 ,66.2,ACTIVE,RECLAMATION IN PROGRESS,CALAVERAS MATERIALS INC.,"114 East Shaw Avenue, Suite 100",Fresno ,CA,93710,US,CALAVERAS MATERIALS INC.,"114 E. Shaw Ave, Suite 100",Fresno,CA,93710,US,,Sand and Gravel,Gold (Placer),OPEN PIT,CUP 529,446.00,80721.73,68479
-13408772.8584,4510473.6514,2020482,91-24-0036,DOOLITTLE PLANT,11650 N SHAFFER ROAD,37.510278,-120.453056,24.00 ,County of Mercd,2021,2 ,40.2,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"SANTA FE AGGREGATES, INC.",11650 N SHAFFER ROAD,WINTON,CA,95388,,"SANTA FE AGGREGATES, INC.",PO BOX 15002,SACRAMENTO,CA,958510002,,,Sand and Gravel,,TAILINGS PROCESSING,99021,130.00,17082.03,27235
-13410349.8103,4510590.5507,2020483,91-24-0008,"J. BLASINGAME & SONS, INC.",PO BOX 4760,37.511111,-120.467222,24.00 ,County of Mercd,2022,2 ,103,IDLE,RECLAMATION NOT STARTED,"GEORGE REED, INC.",PO BOX 4760,MODESTO,CA,95352,United States,"GEORGE REED, INC.",PO BOX 4760,MODESTO,CA,95352,US,,Sand and Gravel,,TAILINGS PROCESSING,CUP 2870,154.00,950000,895806
-13413009.1216,4510707.4513,2020484,91-24-0006,LA GRANGE GOLD DREDGE,"114 EAST SHAW AVENUE, SUITE 100",37.511944,-120.491111,24.00 ,County of Mercd,2022,2 ,5,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"CALAVERAS MATERIALS, INC.","114 East Shaw Avenue, Suite 100",Fresno ,CA,93710,US,"CALAVERAS MATERIALS, INC.","114 East Shaw Avenue, Suite 100",Fresno ,CA,93710,US,,Sand and Gravel,,OPEN PIT,3075,190.00,29599.91,6072
-13368543.219,4510824.4935,2020485,91-22-0006,MOUNT BULLION QUARRY-CLOSED RECLAIMED,,37.512778,-120.091667,22.00 ,County of Mariposa,1993,2 ,0,RECLAIMED,RECLAMATION NOT STARTED,MARIPOSA AGGREGATES,PO BOX 942,MARIPOSA,CA,95338,,MARIPOSA AGGREGATES,PO BOX 942,MARIPOSA,CA,95338,,,NOT REPORTED,,OPEN PIT,81-11,200.00,,0
-13408556.342,4510902.382,2020486,91-24-0052,SNELLING TAILINGS,11650 N SHAFFER ROAD,37.513333,-120.451111,24.00 ,County of Mercd,2021,2 ,6.7,ACTIVE,RECLAMATION NOT STARTED,SANTA FE AGGREGATES,11650 N SHAFFER ROAD,WINTON,CA,95388,,SANTA FE AGGREGATES,PO BOX 15002,SACRAMENTO,CA,958510002,,,Sand and Gravel,,TAILINGS PROCESSING,CUP 06-011,409.00,41727.37,125854
-13368419.543,4511214.3629,2020487,91-22-0011,BEAR CREEK SLATE QUARRY-CLOSED RECLAIMED,4468 OLD TOLL ROAD/POB 1578,37.515556,-120.090556,22.00 ,County of Mariposa,2008,2 ,2.27,RECLAIMED,RECLAMATION NOT STARTED,"MARIPOSA DECCO ROCK, INC.",PO BOX 1578,MARIPOSA,CA,95338,,MCCULLEY JR.,PO BOX 1578,MARIPOSA,CA,95338,,,Stone,,QUARRY,2001-1,10.00,11700,14958
-13397300.717,4511799.054,2020488,91-24-0028,Merced River Mining,P.O. BOX 60,37.519722,-120.35,24.00 ,County of Mercd,2018,2 ,0,CLOSED NO INTENT TO RESUME,,REEVES SAND AND GRAVEL,P.O. BOX 60,FRENCH CAMP,CA,95231-0060,,REEVES SAND & GRAVEL,PO BOX 60,FRENCH CAMP,CA,95231,,CUP 3668,NOT REPORTED,,QUARRY,CUP #3668,74.00,99128,99128
-13370058.3885,4513358.6237,2020489,91-22-0005,BEAR VALLEY QUARRY- CLOSED RECLAIMED,3865 NORTH QUAIL SUMMIT LANE,37.530833,-120.105278,22.00 ,County of Mariposa,2005,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,MARIPOSA AGGREGATES,PO BOX 942,MARIPOSA,CA,95338,,MARIPOSA AGGREGATES,PO BOX 942,MARIPOSA,CA,95338,,,Silica,,QUARRY,80-44,20.00,83077.11,
-13589326.8386,4514216.4791,2020490,91-01-0001,DUMBARTON QUARRY - RECLAIMED,11555 DUBLIN BLVD/PO BOX 2909,37.536944,-122.075,01.00 ,County of Alameda,2021,1 ,,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,,DUMBARTON QUARRY ASSOCIATES,11555 DUBLIN BOULEVARD,DUBLIN,CA,94568,,,,,,,,,NOT REPORTED,,,,,,1103292
-13378005.3757,4514762.4491,2020491,91-22-0008,MT. GAINES,P.O. BOX 360,37.540833,-120.176667,22.00 ,County of Mariposa,2021,2 ,9,ACTIVE,RECLAMATION IN PROGRESS,MT. GAINES ROCK,P.O. BOX 360,HORNITOS,CA,95325,,BANKHEAD,PO BOX 360,HORNITOS,CA,95325,,06-10-1982,Sand and Gravel,Fill Dirt,TAILINGS PROCESSING,4-16-35-00,40.00,35211.85,25680
-13559827.1735,4515776.5494,2020492,91-01-0005,APPERSON RIDGE QUARRY,11555 DUBLIN BLVD.,37.548056,-121.81,01.00 ,County of Alameda,2022,2 ,1,ACTIVE,RECLAMATION NOT STARTED,"OLIVER DE SILVA, INC.",11555 Dublin Blvd.,DUBLIN,CA,94568,US,"OLIVER DE SILVA, INC.",P.O. BOX 2909,DUBLIN,CA,94568,US,,Rock,,OPEN PIT,,99.00,1000,
-13178959.8922,4516439.5654,2020493,91-26-0043,MILNER FAN WEST- CLOSED,PO BOX 994248,37.552778,-118.388611,26.00 ,County of Mono,2004,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,JAXON ENTERPRISES,PO BOX 994248,REDDING,CA,96099,,JAXON ENTERPRISES,PO BOX 994248,REDDING,CA,96099,,,Sand and Gravel,,,BLANK,11.00,,
-13354844.6877,4516946.6143,2020494,91-22-0004,COLORADO QUARTZ MINE,5559 COLORADO ROAD/ PO BOX 24,37.556389,-119.968611,22.00 ,County of Mariposa,2021,2 ,0.5,ACTIVE,RECLAMATION IN PROGRESS,COLORADO QUARTZ GOLD CORP,P.O. BOX  24,Midpines,CA,95345,,COLORADO QUARTZ GOLD CORP,P.O. BOX  24,Midpines,CA,95345,United States,,Gold (Lode),,PROSPECT,,1.00,5752.42,9307.08
-13566382.667,4517453.6877,2020495,91-01-0012,SUNOI SMP 33,7999 ATHENOUR WAY,37.56,-121.868889,01.00 ,County of Alameda,2022,2 ,39,ACTIVE,RECLAMATION IN PROGRESS,HANSON AGGREGATES,7999 ATHENOUR WAY,SUNOL,CA,94586,US,HANSON AGGREGATES,"3000 Executive Parkway, Suite 240",San Ramon,CA,94583,US,,Sand and Gravel,,QUARRY,SMP-8,51.00,113611,171335
-13571299.315,4518155.8516,2020496,91-01-0016,SHERIDAN QUARRY,12100 STEVENS CANYON ROAD,37.565,-121.913056,01.00 ,County of Alameda,2021,2 ,16,ACTIVE,RECLAMATION NOT STARTED,"STEVENS CREEK QUARRY, INC",12100 STEVENS CANYON ROAD,CUPERTINO,CA,95014,,C.W.C. EQUITY,40480 ENCYCLOPEDIA CR,FREMONT,CA,94538,,,Stone,,QUARRY,SMP-28,120.00,47367.79,380543
-13178372.348,4518779.9744,2020497,91-26-0019,#211 MILNER FAN - SAME AS 91-26-0043,,37.569444,-118.383333,26.00 ,County of Mono,1998,2 ,32,CLOSED - MERGED,RECLAMATION NOT STARTED,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,"W. JAXON BAKER, INC.",PO BOX 994248,REDDING,CA,96099-4248,,,Sand and Gravel,,OPEN PIT,R-01577,40.00,,
-13581101.5527,4519287.2772,2020498,91-01-0015,CALIFORNIA NURSERY COMPANY,,37.573056,-122.001111,01.00 ,County of Alameda,1991,2 ,,RECLAIMED,RECLAMATION IN PROGRESS,ALAMEDA COUNTY WATER DISTRICT,PO BOX 5110,FREMONT,CA,94537,,ALAMEDA COUNTY WATER DISTRICT,PO BOX 5110,FREMONT,CA,94537,,,Sand and Gravel,,OPEN PIT,,,,
